tract,year,nycha,hud,totPopulation,totPopUnder5,totPerPopUnder5,totWhite,totPerWhite,totBlack,totPerBlack,totAsian,totPerAsian,totHispanic,totPerHispanic,totHouseholds,totFamilies,totPoverty,totPerPoverty,totFamiliesPoverty,totPerFamiliesPoverty,totYiddish,totPerYiddish,totNotWhite,totPerNotWhite,totBlackHispanic,totPopOver5,totPerBlackHispanic,sec8Households,sec8Population,sec8PerHHNotWhite,sec8PerHHBlack,sec8PerHHAsian,sec8PerHHHispanic,sec8PerHHWhite,sec8PerPop,sec8PerHH,sec8PerVouchers,boro,neighborhood
36047034300,2000,N,N,5434,451.02200000000005,0.083,138,0.025,4967,0.914,17,0.003,487,0.09,1909,1296,2024,0.376,461,0.35,0,0,5296,0.975,5454,4982.978,1.0036805299963194,27,100,1,0.96,0,0.04,0,0.01840264998159735,0.014143530644316397,0.0003476245654692932,Brooklyn,Crown Heights North
36047034500,2000,N,N,2529,156.798,0.062,41,0.016,2311,0.914,25,0.01,218,0.086,953,624,471,0.18899999999999997,89,0.159,0,0,2488,0.984,2529,2372.202,1,41,100,0.98,0.9,0,0.07,0.020000000000000018,0.039541320680110716,0.04302203567681007,0.0005278743401570748,Brooklyn,Crown Heights North
36047034700,2000,N,N,3140,314,0.1,79,0.025,2857,0.91,2,0.001,329,0.105,1211,783,1424,0.45899999999999996,401,0.46799999999999997,0,0,3061,0.975,3186,2826,1.0146496815286625,71,200,1,0.86,0,0.14,0,0.06369426751592357,0.058629232039636665,0.0009141238573451783,Brooklyn,Crown Heights North
36047034801,2000,N,N,1064,86.184,0.081,653,0.614,67,0.063,104,0.098,271,0.255,385,261,246,0.23399999999999999,49,0.21600000000000003,0,0,411,0.386,338,977.816,0.3176691729323308,5,1,0.01,0.01,0.01,0.01,0.99,0.0009398496240601503,0.012987012987012988,0.00006437491953135059,Brooklyn,Seagate-Coney Island
36047034802,2000,N,N,907,94.328,0.10400000000000001,409,0.451,105,0.11599999999999999,80,0.08800000000000001,558,0.615,268,178,479,0.509,103,0.507,0,0,498,0.5489999999999999,663,812.672,0.7309812568908489,8,1,0.01,0.01,0.01,0.01,0.99,0.0011025358324145535,0.029850746268656716,0.00010299987125016093,Brooklyn,Seagate-Coney Island
36047034900,2000,N,N,5572,429.044,0.077,198,0.036000000000000004,4853,0.871,16,0.003,549,0.099,1941,1353,1550,0.28,377,0.27899999999999997,9,0.002,5374,0.964,5402,5142.956,0.9694903086862886,42,100,1,0.79,0,0.21,0,0.017946877243359655,0.021638330757341576,0.0005407493240633449,Brooklyn,Crown Heights North
36047035000,2000,N,N,3579,121.686,0.034,3419,0.955,26,0.006999999999999999,22,0.006,43,0.012,1567,1047,660,0.185,132,0.126,52,0.015,160,0.04500000000000004,69,3457.314,0.019279128248113998,108,100,0.17,0.02,0,0.15,0.83,0.02794076557697681,0.06892150606253988,0.0013904982618771727,Brooklyn,West Brighton
36047035100,2000,N,N,5052,454.68,0.09,743,0.147,3752,0.743,111,0.022000000000000002,530,0.105,1666,1171,1383,0.272,301,0.251,25,0.005,4309,0.853,4282,4597.32,0.8475851148060174,59,200,0.95,0.76,0,0.19,0.050000000000000044,0.0395882818685669,0.035414165666266505,0.0007596240504699369,Brooklyn,Crown Heights North
36047035200,2000,N,N,1267,25.34,0.02,881,0.695,240,0.18899999999999997,17,0.013000000000000001,255,0.201,460,148,344,0.39299999999999996,33,0.262,31,0.026000000000000002,386,0.30500000000000005,495,1241.66,0.39068666140489344,0,1,0.01,0.01,0.01,0.01,0.99,0.0007892659826361484,0,0,Brooklyn,Seagate-Coney Island
36047035300,2000,N,N,5558,433.524,0.078,675,0.121,4340,0.7809999999999999,21,0.004,606,0.109,1826,1346,1677,0.303,400,0.295,99,0.019,4883,0.879,4946,5124.476,0.8898884490824037,88,300,0.94,0.8,0,0.15,0.06000000000000005,0.05397625044980209,0.04819277108433735,0.0011329985837517703,Brooklyn,Crown Heights North
36047035400,2000,N,N,5622,118.06200000000001,0.021,5340,0.95,186,0.033,15,0.003,141,0.025,2875,1673,608,0.10800000000000001,114,0.069,227,0.040999999999999995,282,0.050000000000000044,327,5503.938,0.05816435432230523,64,100,0.14,0,0,0.14,0.86,0.017787264318747775,0.022260869565217393,0.0008239989700012875,Brooklyn,West Brighton
36047035500,2000,N,N,5433,488.96999999999997,0.09,467,0.086,4351,0.8009999999999999,10,0.002,407,0.075,1881,1323,1328,0.25,314,0.24,83,0.017,4966,0.914,4758,4944.03,0.8757592490336831,78,200,0.92,0.78,0,0.14,0.07999999999999996,0.03681207436039021,0.04146730462519936,0.0010042487446890692,Brooklyn,Crown Heights South
36047035600,2000,N,N,8164,228.59199999999998,0.027999999999999997,7759,0.95,246,0.03,16,0.002,214,0.026000000000000002,4308,2354,999,0.122,187,0.079,507,0.064,405,0.050000000000000044,460,7935.408,0.056344928956393925,89,100,0.11,0.06,0,0.06,0.89,0.01224889759921607,0.020659238625812443,0.0011458735676580405,Brooklyn,West Brighton
36047035700,2000,N,N,2295,204.25500000000002,0.08900000000000001,63,0.027000000000000003,2014,0.878,21,0.009000000000000001,344,0.15,797,565,937,0.4,202,0.34600000000000003,0,0,2232,0.973,2358,2090.745,1.0274509803921568,54,200,1,0.8,0,0.2,0,0.08714596949891068,0.06775407779171895,0.0006952491309385864,Brooklyn,Crown Heights North
36047035900,2000,N,N,5257,557.242,0.106,149,0.027999999999999997,4607,0.8759999999999999,18,0.003,614,0.11699999999999999,1795,1264,2089,0.409,497,0.37799999999999995,0,0,5108,0.972,5221,4699.758,0.9931519878257561,165,600,0.97,0.88,0.01,0.08,0.030000000000000027,0.11413353623739776,0.09192200557103064,0.0021243723445345695,Brooklyn,Crown Heights North
36047036001,2000,N,N,3475,100.77499999999999,0.028999999999999998,3232,0.93,5,0.001,89,0.026000000000000002,133,0.038,1828,947,891,0.257,151,0.16399999999999998,116,0.035,243,0.06999999999999995,138,3374.225,0.039712230215827336,161,200,0.3,0,0,0.3,0.7,0.05755395683453238,0.08807439824945296,0.002072872408909489,Brooklyn,Brighton Beach
36047036002,2000,N,N,4230,88.83000000000001,0.021,4049,0.9570000000000001,24,0.006,77,0.018000000000000002,205,0.048,2196,1115,1356,0.321,286,0.251,230,0.055999999999999994,181,0.04299999999999993,229,4141.17,0.0541371158392435,71,100,0.52,0,0,0.52,0.48,0.02364066193853428,0.03233151183970856,0.0009141238573451783,Brooklyn,Brighton Beach
36047036100,2000,N,N,2533,243.168,0.096,133,0.053,2087,0.8240000000000001,15,0.006,468,0.185,989,569,1007,0.385,223,0.38299999999999995,0,0,2400,0.947,2555,2289.832,1.0086853533359652,55,200,0.96,0.82,0,0.15,0.040000000000000036,0.07895775759968417,0.055611729019211326,0.0007081241148448565,Brooklyn,Ocean Hill
36047036200,2000,N,N,5084,386.384,0.076,2198,0.43200000000000005,170,0.033,1185,0.233,1869,0.368,1657,977,2038,0.41100000000000003,383,0.382,37,0.008,2886,0.568,2039,4697.616,0.40106215578284815,106,200,0.12,0.01,0,0.11,0.88,0.03933910306845004,0.06397103198551599,0.0013647482940646325,Brooklyn,Brighton Beach
36047036300,2000,N,N,3664,344.416,0.094,174,0.047,3159,0.862,9,0.002,622,0.17,1202,799,1915,0.5379999999999999,366,0.513,0,0,3490,0.953,3781,3319.584,1.0319323144104804,123,400,0.99,0.85,0,0.14,0.010000000000000009,0.1091703056768559,0.10232945091514144,0.0015836230204712245,Brooklyn,Ocean Hill
36047036400,2000,N,N,2641,161.101,0.061,1271,0.48100000000000004,54,0.02,600,0.22699999999999998,665,0.252,882,613,894,0.33,202,0.27899999999999997,35,0.013999999999999999,1370,0.5189999999999999,719,2479.899,0.2722453616054525,11,0,0.36,0,0,0.36,0,0,0.012471655328798186,0.0001416248229689713,Brooklyn,Brighton Beach
36047036501,2000,N,N,2349,178.524,0.076,77,0.033,2052,0.8740000000000001,27,0.011000000000000001,266,0.113,956,604,1119,0.462,252,0.40399999999999997,0,0,2272,0.967,2318,2170.476,0.9868028948488718,58,100,1,0.91,0,0.09,0,0.04257130693912303,0.060669456066945605,0.0007467490665636668,Brooklyn,Ocean Hill
36047036502,2000,N,N,996,89.64,0.09,210,0.21100000000000002,523,0.525,11,0.011000000000000001,422,0.424,311,223,399,0.436,74,0.366,0,0,786,0.7889999999999999,945,906.36,0.9487951807228916,7,1,0.01,0.01,0.01,0.01,0.99,0.001004016064257028,0.022508038585209004,0.00009012488734389082,Brooklyn,Ocean Hill
36047036600,2000,N,N,4449,275.838,0.062,2279,0.512,98,0.022000000000000002,1197,0.26899999999999996,875,0.19699999999999998,1371,950,896,0.23199999999999998,176,0.191,96,0.025,2170,0.488,973,4173.162,0.21870083164756124,35,0,0.54,0,0,0.54,0,0,0.025528811086797956,0.0004506244367194541,Brooklyn,Brighton Beach
36047036700,2000,N,N,1373,138.673,0.10099999999999999,219,0.16,703,0.512,19,0.013999999999999999,684,0.498,442,335,626,0.387,135,0.35700000000000004,0,0,1154,0.84,1387,1234.327,1.0101966496722505,13,100,1,0.62,0,0.38,0,0.07283321194464676,0.029411764705882353,0.00016737479078151154,Brooklyn,Ocean Hill
36047036900,2000,N,N,4912,510.84800000000007,0.10400000000000001,359,0.073,3789,0.7709999999999999,27,0.005,1240,0.252,1610,1177,2092,0.426,475,0.402,0,0,4553,0.927,5029,4401.152,1.0238192182410424,107,400,0.96,0.87,0,0.09,0.040000000000000036,0.08143322475570032,0.06645962732919254,0.0013776232779709025,Brooklyn,Ocean Hill
36047037000,2000,N,N,4062,182.79,0.045,3114,0.767,36,0.009000000000000001,752,0.185,150,0.037000000000000005,1590,1118,482,0.11900000000000001,101,0.09,143,0.037000000000000005,948,0.23299999999999998,186,3879.21,0.04579025110782865,17,0,0.35,0.06,0,0.29,0,0,0.010691823899371069,0.000218874726406592,Brooklyn,Brighton Beach
36047037100,2000,N,N,3982,398.20000000000005,0.1,100,0.025,3600,0.904,10,0.003,400,0.1,1301,959,1357,0.344,299,0.305,0,0,3882,0.975,4000,3583.8,1.0045203415369162,107,300,0.99,0.91,0,0.08,0.010000000000000009,0.07533902561526871,0.08224442736356649,0.0013776232779709025,Brooklyn,Ocean Hill
36047037300,2000,N,N,4199,356.915,0.085,171,0.040999999999999995,3639,0.867,14,0.003,572,0.136,1567,984,1371,0.32799999999999996,309,0.321,33,0.009000000000000001,4028,0.959,4211,3842.085,1.0028578232912597,64,200,1,0.84,0.02,0.14,0,0.04763038818766373,0.0408423739629866,0.0008239989700012875,Brooklyn,Ocean Hill
36047037400,2000,N,N,9211,396.073,0.043,8015,0.87,127,0.013999999999999999,837,0.091,326,0.035,4112,2582,1383,0.15,276,0.107,105,0.012,1196,0.13,453,8814.927,0.04918032786885246,191,200,0.1,0,0,0.1,0.9,0.021713169037020953,0.04644941634241245,0.0024591219260975926,Brooklyn,Gravesend
36047037500,2000,N,N,2831,260.452,0.092,153,0.054000000000000006,2323,0.821,36,0.013000000000000001,491,0.17300000000000001,950,653,932,0.33899999999999997,218,0.317,0,0,2678,0.946,2814,2570.548,0.9939950547509714,57,200,0.98,0.79,0,0.19,0.020000000000000018,0.07064641469445426,0.06,0.0007338740826573967,Brooklyn,Stuyvesant Heights
36047037700,2000,N,N,3827,283.19800000000004,0.07400000000000001,37,0.01,3653,0.955,15,0.004,201,0.053,1355,917,913,0.242,251,0.265,0,0,3790,0.99,3854,3543.802,1.0070551345701595,82,300,0.99,0.9,0,0.09,0.010000000000000009,0.07839038411288216,0.06051660516605166,0.0010557486803141496,Brooklyn,Stuyvesant Heights
36047037900,2000,N,N,2827,277.046,0.098,80,0.027999999999999997,2597,0.919,2,0.001,216,0.076,1005,691,720,0.258,182,0.276,0,0,2747,0.972,2813,2549.954,0.9950477538026176,82,200,1,0.88,0,0.11,0,0.07074637424831977,0.08159203980099503,0.0010557486803141496,Brooklyn,Stuyvesant Heights
36047038100,2000,N,N,4849,349.12800000000004,0.07200000000000001,108,0.022000000000000002,4395,0.9059999999999999,13,0.003,469,0.09699999999999999,1788,1236,1873,0.392,459,0.371,0,0,4741,0.978,4864,4499.872,1.0030934213239844,57,200,1,0.91,0,0.09,0,0.04124561765312436,0.031879194630872486,0.0007338740826573967,Brooklyn,Crown Heights North
36047038200,2000,N,N,6161,431.27000000000004,0.07,1465,0.23800000000000002,2690,0.43700000000000006,833,0.135,2246,0.365,1968,1546,3024,0.49200000000000005,703,0.452,0,0,4696,0.762,4936,5729.73,0.8011686414543093,5,1,0.01,0.01,0.01,0.01,0.99,0.00016231131309852296,0.002540650406504065,0.00006437491953135059,Brooklyn,Gravesend
36047038300,2000,N,N,3999,343.914,0.086,80,0.02,3743,0.9359999999999999,3,0.001,177,0.044000000000000004,1484,992,838,0.212,223,0.223,0,0,3919,0.98,3920,3655.0860000000002,0.9802450612653163,104,300,0.96,0.84,0,0.12,0.040000000000000036,0.07501875468867217,0.07008086253369272,0.0013389983262520923,Brooklyn,Stuyvesant Heights
36047038500,2000,N,N,3628,293.868,0.081,111,0.031,3244,0.894,20,0.006,297,0.08199999999999999,1390,837,1025,0.28300000000000003,195,0.22899999999999998,0,0,3517,0.969,3541,3334.132,0.9760198456449835,86,300,1,0.84,0,0.16,0,0.08269018743109151,0.0618705035971223,0.00110724861593923,Brooklyn,Stuyvesant Heights
36047038600,2000,N,N,3377,192.489,0.057,2196,0.65,94,0.027999999999999997,725,0.215,422,0.125,1203,883,992,0.294,230,0.26,0,0,1181,0.35,516,3184.511,0.15279834172342316,16,0,0.25,0,0,0.25,0,0,0.013300083125519535,0.00020599974250032186,Brooklyn,Gravesend
36047038700,2000,N,N,3581,282.899,0.079,129,0.036000000000000004,3052,0.852,5,0.001,519,0.145,1325,800,1095,0.317,224,0.28300000000000003,22,0.006999999999999999,3452,0.964,3571,3298.101,0.9972074839430327,94,300,0.99,0.84,0.01,0.14,0.010000000000000009,0.08377548170901983,0.0709433962264151,0.001210248487189391,Brooklyn,Stuyvesant Heights
36047038800,2000,N,N,3804,247.26000000000002,0.065,3316,0.872,20,0.005,329,0.086,132,0.035,1505,1047,640,0.16899999999999998,154,0.14800000000000002,24,0.006999999999999999,488,0.128,152,3556.74,0.03995793901156677,30,0,0.17,0.03,0,0.13,0,0,0.019933554817275746,0.0003862495171881035,Brooklyn,Homecrest
36047038900,2000,N,N,2287,203.54300000000003,0.08900000000000001,611,0.267,225,0.098,101,0.044000000000000004,1962,0.858,709,501,742,0.32899999999999996,143,0.27899999999999997,0,0,1676,0.733,2187,2083.457,0.9562745955400087,19,100,1,0.26,0,0.74,0,0.043725404459991256,0.02679830747531735,0.00024462469421913225,Brooklyn,Bushwick South
36047039000,2000,N,N,2192,157.824,0.07200000000000001,2008,0.9159999999999999,1,0,138,0.063,64,0.028999999999999998,840,567,281,0.125,61,0.10099999999999999,7,0.003,184,0.08400000000000007,65,2034.176,0.029653284671532845,4,1,0.01,0.01,0.01,0.01,0.99,0.0004562043795620438,0.004761904761904762,0.000051499935625080466,Brooklyn,Homecrest
36047039100,2000,N,N,1467,139.365,0.095,335,0.228,269,0.183,35,0.024,1152,0.785,402,306,473,0.379,108,0.35,0,0,1132,0.772,1421,1327.635,0.9686434901158828,22,100,1,0.27,0,0.73,0,0.0681663258350375,0.05472636815920398,0.0002832496459379426,Brooklyn,Bushwick South
36047039200,2000,N,N,2789,225.90900000000002,0.081,2508,0.899,13,0.005,167,0.06,95,0.034,1046,727,813,0.293,200,0.264,0,0,281,0.10099999999999998,108,2563.091,0.03872355683040516,8,1,0.01,0.01,0.01,0.01,0.99,0.00035855145213338117,0.0076481835564053535,0.00010299987125016093,Brooklyn,Homecrest
36047039300,2000,N,N,2800,246.40000000000003,0.08800000000000001,460,0.16399999999999998,1039,0.371,51,0.018000000000000002,1778,0.635,874,594,902,0.335,181,0.313,0,0,2340,0.8360000000000001,2817,2553.6,1.0060714285714285,37,100,0.97,0.59,0.03,0.35,0.030000000000000027,0.03571428571428571,0.04233409610983982,0.00047637440453199433,Brooklyn,Bushwick South
36047039400,2000,N,N,2526,202.08,0.08,2266,0.897,18,0.006999999999999999,139,0.055,117,0.046,873,653,740,0.285,186,0.29600000000000004,7,0.003,260,0.10299999999999998,135,2323.92,0.05344418052256532,12,0,0,0,0,0,0,0,0.013745704467353952,0.0001544998068752414,Brooklyn,Homecrest
36047039500,2000,N,N,3636,279.972,0.077,692,0.19,1401,0.385,40,0.011000000000000001,2132,0.586,1187,761,1103,0.33799999999999997,170,0.21899999999999997,0,0,2944,0.81,3533,3356.0280000000002,0.9716721672167217,29,100,0.97,0.62,0,0.34,0.030000000000000027,0.027502750275027504,0.02443133951137321,0.0003733745332818334,Brooklyn,Bushwick South
36047039600,2000,N,N,2030,168.49,0.083,1931,0.951,3,0.001,45,0.022000000000000002,88,0.043,755,538,455,0.221,103,0.18899999999999997,16,0.008,99,0.049000000000000044,91,1861.51,0.04482758620689655,1,1,0.01,0.01,0.01,0.01,0.99,0.0004926108374384236,0.0013245033112582781,0.000012874983906270117,Brooklyn,Homecrest
36047039700,2000,N,N,3237,317.226,0.098,178,0.055,2231,0.6890000000000001,29,0.009000000000000001,1021,0.315,1139,752,1062,0.337,235,0.324,0,0,3059,0.945,3252,2919.774,1.0046339202965708,65,200,0.98,0.71,0,0.28,0.020000000000000018,0.06178560395427865,0.05706760316066725,0.0008368739539075576,Brooklyn,Bushwick South
36047039800,2000,N,N,2391,164.979,0.069,1647,0.6890000000000001,16,0.006999999999999999,505,0.21100000000000002,371,0.155,830,600,594,0.242,122,0.201,4,0.002,744,0.31099999999999994,387,2226.021,0.1618569636135508,4,1,0.01,0.01,0.01,0.01,0.99,0.0004182350480970305,0.004819277108433735,0.000051499935625080466,Brooklyn,Gravesend
36047039900,2000,N,N,3777,313.49100000000004,0.083,348,0.092,2421,0.6409999999999999,86,0.023,1357,0.359,1163,788,1457,0.396,299,0.385,0,0,3429,0.908,3778,3463.509,1.0002647603918453,93,300,1,0.72,0,0.28,0,0.07942811755361398,0.07996560619088564,0.001197373503283121,Brooklyn,Bushwick South
36047040000,2000,N,N,2948,150.34799999999998,0.051,2087,0.708,47,0.016,583,0.198,373,0.127,1112,777,573,0.19899999999999998,127,0.16399999999999998,9,0.003,861,0.29200000000000004,420,2797.652,0.14246947082767977,17,0,0,0,0,0,0,0,0.015287769784172662,0.000218874726406592,Brooklyn,Bensonhurst East
36047040100,2000,N,N,3157,363.055,0.115,284,0.09,2134,0.6759999999999999,5,0.002,1209,0.38299999999999995,910,686,1145,0.382,274,0.38299999999999995,0,0,2873,0.91,3343,2793.945,1.0589166930630345,85,300,0.96,0.76,0,0.2,0.040000000000000036,0.09502692429521697,0.09340659340659341,0.0010943736320329599,Brooklyn,Bushwick South
36047040200,2000,N,N,2564,156.404,0.061,1542,0.601,21,0.008,818,0.319,206,0.08,910,636,428,0.16699999999999998,102,0.16,0,0,1022,0.399,227,2407.596,0.08853354134165367,4,1,0.01,0.01,0.01,0.01,0.99,0.000390015600624025,0.004395604395604396,0.000051499935625080466,Brooklyn,Bensonhurst East
36047040300,2000,N,N,2981,253.38500000000002,0.085,113,0.038,2153,0.722,22,0.006999999999999999,837,0.281,983,696,926,0.313,209,0.3,0,0,2868,0.962,2990,2727.615,1.003019121100302,47,100,0.98,0.66,0,0.32,0.020000000000000018,0.03354579000335458,0.04781281790437437,0.0006051242435946955,Brooklyn,Bushwick South
36047040400,2000,N,N,2109,134.976,0.064,1517,0.7190000000000001,6,0.003,506,0.24,142,0.067,785,561,288,0.139,69,0.121,21,0.011000000000000001,592,0.2809999999999999,148,1974.024,0.07017543859649122,8,1,0.01,0.01,0.01,0.01,0.99,0.000474158368895211,0.01019108280254777,0.00010299987125016093,Brooklyn,Bensonhurst East
36047040500,2000,N,N,1335,112.14,0.084,74,0.055,853,0.639,9,0.006999999999999999,489,0.366,450,331,447,0.345,88,0.289,0,0,1261,0.945,1342,1222.86,1.0052434456928838,24,100,0.96,0.79,0,0.17,0.040000000000000036,0.0749063670411985,0.05333333333333334,0.0003089996137504828,Brooklyn,Bushwick South
36047040600,2000,N,N,3089,166.806,0.054000000000000006,2113,0.684,7,0.002,797,0.258,181,0.059000000000000004,1176,799,665,0.21,143,0.168,0,0,976,0.31599999999999995,188,2922.194,0.060861120103593395,7,1,0.01,0.01,0.01,0.01,0.99,0.0003237293622531564,0.005952380952380952,0.00009012488734389082,Brooklyn,Bensonhurst East
36047040700,2000,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0.01,0.01,0.01,0.99,Infinity,NaN,0,Brooklyn,park-cemetery-etc-Brooklyn
36047040800,2000,N,N,2921,175.26,0.06,1934,0.662,9,0.003,838,0.287,198,0.068,1037,759,648,0.22399999999999998,141,0.18100000000000002,0,0,987,0.33799999999999997,207,2745.74,0.07086614173228346,8,1,0.01,0.01,0.01,0.01,0.99,0.00034234851078397807,0.007714561234329798,0.00010299987125016093,Brooklyn,Bensonhurst East
36047040900,2000,N,N,3507,336.672,0.096,440,0.125,1050,0.299,25,0.006999999999999999,2438,0.695,1068,850,1474,0.42200000000000004,327,0.389,0,0,3067,0.875,3488,3170.328,0.9945822640433419,78,200,0.96,0.5,0,0.46,0.040000000000000036,0.057028799543769604,0.07303370786516854,0.0010042487446890692,Brooklyn,Bushwick North
36047041000,2000,N,N,1749,61.215,0.035,1463,0.836,12,0.006999999999999999,163,0.09300000000000001,129,0.07400000000000001,707,473,369,0.215,77,0.163,20,0.012,286,0.16400000000000003,141,1687.785,0.08061749571183534,6,1,0.01,0.01,0.01,0.01,0.99,0.0005717552887364208,0.008486562942008486,0.0000772499034376207,Brooklyn,Bensonhurst East
36047041100,2000,N,N,2837,263.84100000000007,0.09300000000000001,213,0.075,1704,0.601,15,0.005,1065,0.375,943,636,1033,0.365,226,0.354,0,0,2624,0.925,2769,2573.159,0.976031018681706,37,100,0.97,0.65,0,0.32,0.030000000000000027,0.035248501938667604,0.03923647932131495,0.00047637440453199433,Brooklyn,Bushwick South
36047041200,2000,N,N,2708,151.648,0.055999999999999994,1862,0.688,18,0.006999999999999999,698,0.258,204,0.075,997,722,524,0.195,141,0.185,16,0.006,846,0.31200000000000006,222,2556.352,0.08197932053175776,28,0,0.11,0,0,0.11,0,0,0.028084252758274825,0.0003604995493755633,Brooklyn,Bensonhurst East
36047041300,2000,N,N,3249,295.659,0.091,321,0.099,1853,0.57,18,0.006,1393,0.429,995,753,1251,0.38799999999999996,232,0.331,0,0,2928,0.901,3246,2953.341,0.9990766389658357,45,100,1,0.69,0,0.31,0,0.030778701138811943,0.04522613065326633,0.0005793742757821553,Brooklyn,Bushwick South
36047041401,2000,N,N,1390,122.32000000000001,0.08800000000000001,1221,0.878,30,0.022000000000000002,70,0.05,91,0.065,499,337,158,0.114,26,0.073,19,0.015,169,0.122,121,1267.68,0.08705035971223021,3,1,0.01,0.01,0.01,0.01,0.99,0.0007194244604316547,0.006012024048096192,0.00003862495171881035,Brooklyn,Homecrest
