tract,year,nycha,hud,totPopulation,totPerPopUnder5,totPopPoverty,totPerPoverty,totHouseholds,totFamilies,totWhite,totBlack,totAsian,totHispanic,totYiddish,totNotWhite,totPerNotWhite,totBlackHispanic,totPopUnder5,totPopOver5,totPoverty,totPerHispanic,totPerWhite,totPerAsian,totPerBlack,totPerYiddish,totPerBlackHispanic,boro,neighborhood,sec8HouseholdsNYCHA,sec8PopulationNYCHA,sec8AvgIncomeNYCHA,hhNYCHA,sec8Households,popNYCHA,sec8Population,sec8PerHHWhite,sec8PerHHNotWhite,sec8PerHHBlack,sec8PerHHAsian,sec8PerHHHispanic,sec8TotHHWhite,sec8TotHHNotWhite,sec8TotHHBlack,sec8TotHHAsian,sec8TotHHHispanic,sec8PerPop,sec8PerHH,sec8PerVouchers
36005007500,2014,Y,Y,4932,0.08900000000000001,4887,0.34600000000000003,1863,1113,92,1705,0,3135,0,4840,0.981346309813463,4840,438.94800000000004,4493.052,1690.902,0.6356447688564477,0.0186536901865369,0,0.3457015409570154,0,0.981346309813463,Bronx,Melrose South-Mott Haven North,250,665,,N,321,N,792,0.17,0.83,0.46,0.01,0.36,54.57000000000001,266.43,147.66,3.21,115.56,0.16058394160583941,0.1723027375201288,0.0025898166151661598
36005007600,2014,Y,Y,5853,0.109,5807,0.282,1624,1259,195,1045,433,3861,0,5658,0.9666837519220912,4906,637.977,5215.023,1637.5739999999998,0.6596617119425935,0.03331624807790876,0.07397915598838202,0.17854091918674184,0,0.8382026311293354,Bronx,West Farms-Bronx River,229,529,,N,255,N,598,0.34,0.66,0.4,0.01,0.25,86.7,168.3,102,2.5500000000000003,63.75,0.10216982743892021,0.15701970443349753,0.0020573309559731175
36005007700,2014,Y,Y,1904,0.081,1904,0.371,602,465,13,519,0,1363,0,1891,0.993172268907563,1882,154.22400000000002,1749.776,706.384,0.7158613445378151,0.006827731092436975,0,0.27258403361344535,0,0.9884453781512605,Bronx,Melrose South-Mott Haven North,55,140,,N,73,N,195,0.3,0.7,0.4,0.01,0.29,21.9,51.099999999999994,29.200000000000003,0.73,21.169999999999998,0.10241596638655462,0.1212624584717608,0.0005889614109256375
36005007800,2014,Y,Y,6868,0.1,6868,0.28800000000000003,2004,1520,332,1312,648,4363,0,6536,0.9516598718695399,5675,686.8000000000001,6181.2,1977.9840000000002,0.635264997087944,0.048340128130460104,0.09435061153174142,0.19103086779266162,0,0.8262958648806057,Bronx,Westchester-Unionport,199,511,,N,220,N,596,0.39,0.61,0.3,0.01,0.29,85.8,134.2,66,2.2,63.8,0.08677926616191031,0.10978043912175649,0.0017749521973101407
36005007900,2014,Y,Y,6099,0.128,6061,0.402,2282,1343,140,1341,0,4576,0,5959,0.9770454172815216,5917,780.672,5318.3279999999995,2436.522,0.750286932283981,0.022954582718478438,0,0.21987211018199704,0,0.9701590424659781,Bronx,Melrose South-Mott Haven North,115,333,,N,154,N,438,0.23,0.77,0.48,0,0.29,35.42,118.58,73.92,0,44.66,0.07181505164781112,0.06748466257668712,0.0012424665381170984
36005008300,2014,Y,Y,5974,0.084,5968,0.45,2063,1480,30,1011,0,4893,0,5944,0.9949782390358219,5904,501.81600000000003,5472.184,2685.6,0.819049213257449,0.0050217609641781055,0,0.16923334449280214,0,0.9882825577502511,Bronx,Longwood,213,532,,N,271,N,658,0.25,0.75,0.31,0.01,0.43,67.75,203.25,84.01,2.71,116.53,0.11014395714763978,0.13136209403780902,0.0021864183885047643
36005008400,2014,Y,Y,2447,0.076,2447,0.114,704,561,38,724,32,1521,0,2409,0.9844707805476093,2245,185.972,2261.028,278.958,0.6215774417654271,0.015529219452390683,0.013077237433592154,0.2958724969350225,0,0.9174499387004496,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,38,127,,N,45,N,149,0.33,0.67,0.38,0,0.29,14.850000000000001,30.150000000000002,17.1,0,13.049999999999999,0.06089088680016347,0.06392045454545454,0.000363058403995256
36005008500,2014,Y,Y,6324,0.085,6093,0.385,1727,1175,48,1159,65,5027,0,6276,0.9924098671726755,6186,537.5400000000001,5786.46,2345.805,0.7949082858950032,0.007590132827324478,0.010278304870335231,0.18327008222643895,0,0.9781783681214421,Bronx,Longwood,107,248,,N,234,N,473,0.1,0.9,0.49,0.01,0.4,23.400000000000002,210.6,114.66,2.34,93.60000000000001,0.0747944339025933,0.1354950781702374,0.0018879037007753314
36005008600,2014,Y,Y,3916,0.040999999999999995,3916,0.439,1385,1016,14,1059,116,2705,0,3902,0.9964249233912156,3764,160.55599999999998,3755.444,1719.124,0.690755873340143,0.003575076608784474,0.0296220633299285,0.2704290091930541,0,0.9611848825331971,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,208,719,,N,169,N,555,0.12,0.88,0.33,0,0.54,20.279999999999998,148.72,55.77,0,91.26,0.14172625127681307,0.1220216606498195,0.001363486006115517
36005008700,2014,Y,Y,6406,0.062,6210,0.332,1845,1356,175,1253,0,4970,0,6231,0.9726818607555416,6223,397.172,6008.8279999999995,2061.7200000000003,0.7758351545426163,0.02731813924445832,0,0.19559787699032158,0,0.9714330315329379,Bronx,Longwood,195,506,,N,327,N,802,0.18,0.82,0.42,0,0.39,58.86,268.14,137.34,0,127.53,0.12519512956603185,0.1772357723577236,0.0026382244023655274
36005008900,2014,Y,Y,3540,0.083,3530,0.47700000000000004,1189,811,45,436,12,2848,0,3495,0.9872881355932204,3284,293.82,3246.18,1683.8100000000002,0.8045197740112995,0.012711864406779662,0.003389830508474576,0.12316384180790961,0,0.927683615819209,Bronx,Hunts Point,84,241,,N,128,N,351,0.3,0.7,0.38,0.01,0.3,38.4,89.6,48.64,1.28,38.4,0.09915254237288136,0.10765349032800672,0.0010326994602531728
36005009000,2014,Y,Y,3824,0.049,3824,0.371,1162,875,138,1010,152,2493,0,3686,0.9639121338912134,3503,187.376,3636.624,1418.704,0.6519351464435147,0.03608786610878661,0.0397489539748954,0.2641213389121339,0,0.9160564853556485,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,149,461,,N,124,N,387,0.35,0.65,0.31,0,0.33,43.4,80.60000000000001,38.44,0,40.92,0.10120292887029289,0.10671256454388985,0.0010004276021202611
36005009200,2014,Y,Y,5397,0.08800000000000001,5316,0.243,1728,1207,162,698,806,3430,0,5235,0.9699833240689272,4128,474.93600000000004,4922.064,1291.788,0.6355382619974059,0.03001667593107282,0.14934222716323883,0.12933110987585697,0,0.7648693718732629,Bronx,Westchester-Unionport,146,382,,N,162,N,424,0.4,0.6,0.24,0.01,0.34,64.8,97.2,38.879999999999995,1.62,55.080000000000005,0.078562164165277,0.09375,0.0013070102543829218
36005009300,2014,Y,Y,6265,0.061,5445,0.369,1627,1218,99,1641,0,4488,0,6166,0.9841979249800479,6129,382.16499999999996,5882.835,2009.205,0.7163607342378292,0.015802075019952115,0,0.26193136472466083,0,0.97829209896249,Bronx,Hunts Point,110,334,,N,156,N,451,0.26,0.74,0.38,0,0.35,40.56,115.44,59.28,0,54.599999999999994,0.07198723064644852,0.0958819913952059,0.0012586024671835542
36005009600,2014,Y,Y,2557,0.08800000000000001,2346,0.18899999999999997,727,572,145,445,451,1496,0,2412,0.9432929213922565,1941,225.01600000000002,2331.984,443.39399999999995,0.5850606179116151,0.05670707860774345,0.17637856863511928,0.17403206883066094,0,0.7590926867422761,Bronx,Westchester-Unionport,81,204,,N,92,N,243,0.46,0.54,0.23,0.01,0.3,42.32,49.68000000000001,21.16,0.92,27.599999999999998,0.09503324208056316,0.1265474552957359,0.0007422527370569679
36005009800,2014,Y,Y,4922,0.062,4902,0.21100000000000002,1683,1188,184,1029,143,3404,0,4738,0.9626168224299065,4433,305.164,4616.836,1034.3220000000001,0.6915887850467289,0.037383177570093455,0.02905323039414872,0.20906135717188135,0,0.9006501422186103,Bronx,Westchester-Unionport,63,180,,N,153,N,356,0.2,0.8,0.44,0.01,0.35,30.6,122.4,67.32000000000001,1.53,53.55,0.07232832182039821,0.09090909090909091,0.0012343985735838706
36005011000,2014,Y,Y,205,0,205,0.151,71,62,0,0,0,205,0,0,0,205,0,205,30.955,1,0,0,0,0,1,Bronx,Schuylerville-Throgs Neck-Edgewater Park,5,9,,N,8,N,1,0.01,0.01,0.01,0.01,0.01,0.08,0.08,0.08,0.08,0.08,0.004878048780487805,0.11267605633802817,0.0000645437162658233
36005011502,2014,Y,Y,4446,0.092,4300,0.491,1378,974,23,1309,38,3053,0,4423,0.9948268106162843,4362,409.032,4036.968,2111.3,0.6866846603688709,0.0051731893837157,0.008547008547008548,0.29442195231668916,0,0.9811066126855601,Bronx,Hunts Point,141,434,,N,195,N,580,0.26,0.74,0.52,0.01,0.22,50.7,144.3,101.4,1.95,42.9,0.13045434098065678,0.14150943396226415,0.001573253083979443
36005011700,2014,Y,Y,1512,0.045,1512,0.35700000000000004,583,388,37,412,0,1063,0,1475,0.9755291005291006,1475,68.03999999999999,1443.96,539.7840000000001,0.703042328042328,0.02447089947089947,0,0.2724867724867725,0,0.9755291005291006,Bronx,Hunts Point,72,156,,N,107,N,207,0.21,0.79,0.49,0,0.31,22.47,84.53,52.43,0,33.17,0.13690476190476192,0.1835334476843911,0.0008632722050553866
36005011800,2014,Y,Y,5328,0.036000000000000004,4149,0.11199999999999999,1573,955,4129,99,236,822,0,1199,0.22503753753753752,921,191.80800000000002,5136.192,464.68799999999993,0.15427927927927929,0.7749624624624625,0.044294294294294295,0.018581081081081082,0,0.17286036036036037,Bronx,Schuylerville-Throgs Neck-Edgewater Park,8,21,,N,9,N,1,0.01,0.01,0.01,0.01,0.01,0.09,0.09,0.09,0.09,0.09,0.00018768768768768769,0.00572155117609663,0.00007261168079905121
36005011900,2014,Y,Y,5570,0.10800000000000001,5570,0.373,1909,1265,5,1751,0,3747,0,5565,0.9991023339317774,5498,601.5600000000001,4968.44,2077.61,0.6727109515260323,0.0008976660682226212,0,0.3143626570915619,0,0.9870736086175943,Bronx,Hunts Point,132,369,,N,163,N,445,0.34,0.66,0.46,0,0.19,55.42,107.58,74.98,0,30.97,0.07989228007181329,0.08538501833420639,0.0013150782189161497
36005012101,2014,Y,Y,3014,0.045,3014,0.37799999999999995,843,671,36,644,77,2204,0,2978,0.9880557398805574,2848,135.63,2878.37,1139.292,0.7312541473125415,0.011944260119442602,0.025547445255474453,0.21366954213669542,0,0.9449236894492369,Bronx,Morrisania-Melrose,96,240,,N,122,N,305,0.23,0.77,0.39,0,0.36,28.060000000000002,93.94,47.58,0,43.92,0.10119442601194426,0.14472123368920523,0.0009842916730538052
36005012102,2014,Y,Y,1485,0.1,1485,0.514,508,352,10,223,11,1232,0,1475,0.9932659932659933,1455,148.5,1336.5,763.29,0.8296296296296296,0.006734006734006734,0.007407407407407408,0.15016835016835017,0,0.9797979797979798,Bronx,Hunts Point,32,122,,N,43,N,148,0.23,0.77,0.42,0,0.35,9.89,33.11,18.06,0,15.049999999999999,0.09966329966329966,0.08464566929133858,0.0003469224749288002
36005012300,2014,Y,Y,4144,0.11900000000000001,4116,0.478,1386,1027,24,1169,29,2787,0,4120,0.9942084942084942,3956,493.136,3650.864,1967.4479999999999,0.67253861003861,0.005791505791505791,0.006998069498069498,0.28209459459459457,0,0.9546332046332047,Bronx,Crotona Park East,230,620,,N,230,N,601,0.26,0.74,0.44,0,0.3,59.800000000000004,170.2,101.2,0,69,0.14502895752895753,0.16594516594516595,0.0018556318426424198
36005012500,2014,Y,Y,4139,0.126,4138,0.43700000000000006,1318,1015,59,1279,10,2676,0,4080,0.9857453491181445,3955,521.514,3617.486,1808.3060000000003,0.64653297898043,0.01425465088185552,0.0024160425223483935,0.3090118386083595,0,0.9555448175887895,Bronx,Morrisania-Melrose,143,385,,N,237,N,667,0.21,0.79,0.39,0,0.4,49.769999999999996,187.23000000000002,92.43,0,94.80000000000001,0.16115003624063784,0.17981790591805766,0.001912107594375015
36005012701,2014,Y,Y,2117,0.076,2117,0.465,772,493,55,394,48,1606,0,2062,0.9740198393953708,2000,160.892,1956.108,984.4050000000001,0.7586206896551724,0.025980160604629193,0.02267359470949457,0.1861124232404346,0,0.944733112895607,Bronx,Hunts Point,41,90,,N,99,N,242,0.14,0.86,0.38,0.01,0.46,13.860000000000001,85.14,37.62,0.99,45.54,0.11431270666036844,0.12823834196891193,0.0007987284887895633
36005012901,2014,Y,Y,3828,0.102,3775,0.462,1336,847,43,1446,130,2181,0,3785,0.9887669801462905,3627,390.45599999999996,3437.544,1744.0500000000002,0.5697492163009404,0.01123301985370951,0.03396029258098224,0.3777429467084639,0,0.9474921630094044,Bronx,Longwood,128,314,,N,263,N,638,0.14,0.86,0.49,0,0.37,36.82,226.18,128.87,0,97.31,0.16666666666666666,0.1968562874251497,0.002121874672238941
36005013000,2014,Y,Y,1334,0.019,1334,0.05,475,354,800,0,0,514,0,534,0.4002998500749625,514,25.346,1308.654,66.7,0.3853073463268366,0.5997001499250375,0,0,0,0.3853073463268366,Bronx,Schuylerville-Throgs Neck-Edgewater Park,3,8,,N,4,N,1,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.04,0.04,0.04,0.0007496251874062968,0.008421052631578947,0.00003227185813291165
36005013100,2014,Y,Y,4906,0.084,4905,0.314,1636,1054,60,1339,48,3377,0,4846,0.9877700774561761,4716,412.10400000000004,4493.896,1540.17,0.6883408071748879,0.01222992254382389,0.00978393803505911,0.2729311047696698,0,0.9612719119445576,Bronx,Longwood,167,441,,N,196,N,527,0.27,0.73,0.44,0.01,0.29,52.92,143.07999999999998,86.24,1.96,56.839999999999996,0.10741948634325316,0.1198044009779951,0.0015813210485126708
36005013200,2014,Y,Y,7150,0.039,7148,0.079,2518,1754,2156,590,450,3607,0,4994,0.6984615384615385,4197,278.85,6871.15,564.692,0.5044755244755245,0.30153846153846153,0.06293706293706294,0.08251748251748252,0,0.5869930069930069,Bronx,Schuylerville-Throgs Neck-Edgewater Park,56,144,,N,67,N,179,0.54,0.46,0.13,0,0.33,36.18,30.82,8.71,0,22.11,0.025034965034965034,0.02660841938046068,0.0005405536237262701
36005013300,2014,Y,Y,7067,0.076,6989,0.248,2224,1584,89,2443,51,4457,0,6978,0.9874062544219613,6900,537.092,6529.908,1733.272,0.6306777982170653,0.012593745578038771,0.007216640724494128,0.3456912409791991,0,0.9763690391962643,Bronx,Morrisania-Melrose,19,51,,N,58,N,140,0.12,0.88,0.55,0,0.33,6.96,51.04,31.900000000000002,0,19.14,0.0198103863025329,0.026079136690647483,0.0004679419429272189
36005013500,2014,Y,Y,3957,0.069,3939,0.469,1236,915,33,1232,0,2618,0,3924,0.9916603487490523,3850,273.033,3683.967,1847.3909999999998,0.6616123325751833,0.008339651250947688,0,0.31134698003538036,0,0.9729593126105636,Bronx,Morrisania-Melrose,50,142,,N,71,N,195,0.24,0.76,0.44,0.03,0.3,17.04,53.96,31.24,2.13,21.3,0.04927975739196361,0.05744336569579288,0.0005728254818591818
36005013800,2014,Y,Y,3301,0.09,3294,0.087,1250,815,2140,190,108,821,0,1161,0.3517116025446834,1011,297.09,3003.91,286.578,0.24871251136019387,0.6482883974553165,0.032717358376249624,0.05755831566192063,0,0.3062708270221145,Bronx,Schuylerville-Throgs Neck-Edgewater Park,16,40,,N,18,N,41,0.5,0.5,0.33,0,0.17,9,9,5.94,0,3.06,0.012420478642835504,0.0144,0.00014522336159810241
36005014100,2014,Y,Y,4620,0.09,4554,0.23800000000000002,1729,1021,44,1612,50,2858,0,4576,0.9904761904761905,4470,415.8,4204.2,1083.852,0.6186147186147186,0.009523809523809525,0.010822510822510822,0.3489177489177489,0,0.9675324675324676,Bronx,Morrisania-Melrose,152,336,,N,296,N,665,0.17,0.83,0.49,0,0.33,50.32,245.67999999999998,145.04,0,97.68,0.14393939393939395,0.17119722382880279,0.002388117501835462
36005014300,2014,Y,Y,942,0.077,931,0.537,402,137,59,423,40,401,0,883,0.9373673036093418,824,72.534,869.466,499.947,0.4256900212314225,0.06263269639065817,0.04246284501061571,0.44904458598726116,0,0.8747346072186837,Bronx,East Concourse-Concourse Village,31,78,,N,107,N,146,0.13,0.87,0.42,0,0.45,13.91,93.09,44.94,0,48.15,0.15498938428874734,0.26616915422885573,0.0008632722050553866
36005014400,2014,Y,Y,6062,0.078,6060,0.428,2111,1392,167,1883,53,3672,0,5895,0.9724513361926757,5555,472.836,5589.164,2593.68,0.605740679643682,0.027548663807324316,0.008742989112504124,0.31062355658198615,0,0.9163642362256681,Bronx,Schuylerville-Throgs Neck-Edgewater Park,26,85,,N,38,N,126,0.32,0.68,0.24,0,0.45,12.16,25.840000000000003,9.12,0,17.1,0.020785219399538105,0.018000947418285174,0.00030658265226266067
36005014500,2014,Y,Y,6757,0.10099999999999999,6367,0.501,2110,1496,92,2813,10,3688,0,6665,0.9863844901583543,6501,682.457,6074.543,3189.867,0.5458043510433624,0.0136155098416457,0.001479946721918011,0.41630901287553645,0,0.9621133639188989,Bronx,Claremont-Bathgate,224,541,,N,290,N,676,0.27,0.73,0.52,0,0.2,78.30000000000001,211.7,150.8,0,58,0.10004439840165755,0.13744075829383887,0.0023397097146360944
36005014701,2014,Y,Y,7209,0.08800000000000001,7086,0.556,2032,1545,41,3494,6,3645,0,7168,0.9943126647246497,7139,634.392,6574.608,3939.8160000000003,0.5056179775280899,0.0056873352753502564,0.0008322929671244278,0.4846719378554585,0,0.9902899153835484,Bronx,Claremont-Bathgate,12,21,,N,33,N,73,0.12,0.88,0.79,0,0.09,3.96,29.04,26.07,0,2.9699999999999998,0.010126231100013872,0.01624015748031496,0.00026624282959652107
36005014702,2014,Y,Y,5089,0.115,5041,0.612,1555,1225,24,2586,0,2437,0,5065,0.9952839457653763,5023,585.235,4503.765,3085.092,0.47887600707408134,0.004716054234623698,0,0.5081548437807035,0,0.9870308508547848,Bronx,Claremont-Bathgate,10,21,,N,17,N,38,0.12,0.88,0.65,0,0.24,2.04,14.96,11.05,0,4.08,0.007467085871487522,0.010932475884244373,0.0001371553970648745
36005014900,2014,Y,Y,4531,0.11800000000000001,4364,0.467,1422,895,102,1624,6,2664,0,4429,0.9774884131538292,4288,534.658,3996.342,2037.988,0.5879496799823438,0.022511586846170824,0.0013242109909512249,0.3584197748841315,0,0.9463694548664754,Bronx,Morrisania-Melrose,120,359,,N,147,N,442,0.29,0.71,0.45,0.01,0.25,42.629999999999995,104.36999999999999,66.15,1.47,36.75,0.09755020966674023,0.10337552742616034,0.0011859907863845031
36005015100,2014,Y,Y,5662,0.077,5647,0.301,1792,1253,77,2257,0,3236,0,5585,0.9864005651713176,5493,435.974,5226.026,1699.7469999999998,0.571529494878135,0.013599434828682444,0,0.39862239491345813,0,0.9701518897915931,Bronx,Morrisania-Melrose,177,475,,N,216,N,590,0.24,0.76,0.49,0,0.27,51.839999999999996,164.16,105.84,0,58.32000000000001,0.10420346167432003,0.12053571428571429,0.001742680339177229
36005015200,2014,Y,Y,2960,0.068,2960,0.182,892,689,785,295,160,1628,0,2175,0.7347972972972973,1923,201.28,2758.72,538.72,0.55,0.2652027027027027,0.05405405405405406,0.09966216216216216,0,0.6496621621621622,Bronx,Schuylerville-Throgs Neck-Edgewater Park,24,75,,N,28,N,81,0.36,0.64,0.43,0,0.21,10.08,17.92,12.04,0,5.88,0.027364864864864866,0.03139013452914798,0.00022590300693038154
36005015300,2014,Y,Y,4471,0.107,4464,0.5329999999999999,1415,900,50,1830,35,2537,0,4421,0.9888168195034668,4367,478.397,3992.603,2379.3119999999994,0.5674345783940953,0.011183180496533215,0.00782822634757325,0.40930440617311564,0,0.9767389845672109,Bronx,Crotona Park East,103,308,,N,191,N,542,0.21,0.79,0.48,0.01,0.3,40.11,150.89000000000001,91.67999999999999,1.9100000000000001,57.3,0.12122567658242005,0.13498233215547703,0.0015409812258465312
36005015500,2014,Y,Y,3058,0.09699999999999999,3010,0.434,1060,767,16,681,26,2320,0,3042,0.9947678221059516,3001,296.626,2761.374,1306.34,0.7586657946370177,0.005232177894048398,0.008502289077828646,0.22269457161543493,0,0.9813603662524526,Bronx,Crotona Park East,97,193,,N,110,N,231,0.28,0.72,0.31,0.01,0.39,30.800000000000004,79.2,34.1,1.1,42.9,0.07553956834532374,0.10377358490566038,0.0008874760986550703
36005015700,2014,Y,Y,3761,0.121,3749,0.34299999999999997,1218,845,30,1348,15,2322,0,3731,0.9920233980324382,3670,455.08099999999996,3305.919,1285.907,0.6173889922892848,0.007976601967561819,0.003988300983780909,0.35841531507577773,0,0.9758043073650625,Bronx,Crotona Park East,107,283,,N,150,N,414,0.27,0.73,0.42,0.01,0.3,40.5,109.5,63,1.5,45,0.1100771071523531,0.12315270935960591,0.0012101946799841867
36005015800,2014,Y,Y,1233,0.081,1233,0.20800000000000002,444,293,525,129,36,498,0,708,0.5742092457420924,627,99.873,1133.127,256.464,0.40389294403892945,0.4257907542579075,0.029197080291970802,0.10462287104622871,0,0.5085158150851582,Bronx,Schuylerville-Throgs Neck-Edgewater Park,9,32,,N,9,N,1,0.01,0.01,0.01,0.01,0.01,0.09,0.09,0.09,0.09,0.09,0.0008110300081103001,0.02027027027027027,0.00007261168079905121
36005015900,2014,Y,Y,1845,0.039,1845,0.469,658,413,5,64,6,1770,0,1840,0.997289972899729,1834,71.955,1773.045,865.305,0.959349593495935,0.0027100271002710027,0.0032520325203252032,0.034688346883468835,0,0.9940379403794037,Bronx,Hunts Point,4,13,,N,12,N,38,0.25,0.75,0.25,0,0.5,3,9,3,0,6,0.020596205962059622,0.0182370820668693,0.00009681557439873494
36005016000,2014,Y,Y,4429,0.068,4429,0.045,1583,1111,3232,21,85,1038,0,1197,0.27026416798374353,1059,301.172,4127.8279999999995,199.305,0.23436441634680516,0.7297358320162565,0.01919169112666516,0.004741476631293746,0,0.2391058929780989,Bronx,Schuylerville-Throgs Neck-Edgewater Park,7,14,,N,8,N,1,0.01,0.01,0.01,0.01,0.01,0.08,0.08,0.08,0.08,0.08,0.00022578460149017836,0.00505369551484523,0.0000645437162658233
36005016100,2014,Y,Y,4130,0.075,4130,0.479,1711,953,26,1058,34,3012,0,4104,0.9937046004842615,4070,309.75,3820.25,1978.27,0.7292978208232446,0.006295399515738499,0.008232445520581114,0.25617433414043583,0,0.9854721549636803,Bronx,Crotona Park East,54,123,,N,110,N,217,0.1,0.9,0.55,0.01,0.35,11,99,60.50000000000001,1.1,38.5,0.05254237288135593,0.06428988895382817,0.0008874760986550703
36005016200,2014,Y,Y,1989,0.054000000000000006,1758,0.18899999999999997,572,442,973,84,12,853,0,1016,0.5108094519859225,937,107.406,1881.594,332.26199999999994,0.42885872297637,0.4891905480140774,0.006033182503770739,0.042232277526395176,0,0.4710910005027652,Bronx,Schuylerville-Throgs Neck-Edgewater Park,8,19,,N,8,N,1,0.01,0.01,0.01,0.01,0.01,0.08,0.08,0.08,0.08,0.08,0.0005027652086475615,0.013986013986013986,0.0000645437162658233
36005016300,2014,N,N,77,0.10400000000000001,54,0.574,0,0,0,38,0,39,0,0,0,77,8.008000000000001,68.992,30.996,0.5064935064935064,0,0,0.4935064935064935,0,1,Bronx,park-cemetery-etc-Bronx,,,,,,,,,,,,,,,,,,,,
36005016400,2014,Y,Y,907,0.069,900,0.081,380,251,518,63,0,326,0,389,0.4288864388092613,389,62.583000000000006,844.417,72.9,0.35942668136714445,0.5711135611907387,0,0.06945975744211687,0,0.4288864388092613,Bronx,Schuylerville-Throgs Neck-Edgewater Park,9,29,,N,8,N,1,0.01,0.01,0.01,0.01,0.01,0.08,0.08,0.08,0.08,0.08,0.0011025358324145535,0.021052631578947368,0.0000645437162658233
36005016500,2014,Y,Y,1296,0.10300000000000001,1266,0.34299999999999997,376,311,4,535,0,757,0,1292,0.9969135802469136,1292,133.488,1162.512,434.23799999999994,0.5841049382716049,0.0030864197530864196,0,0.41280864197530864,0,0.9969135802469136,Bronx,Claremont-Bathgate,65,149,,N,145,N,355,0.15,0.85,0.46,0.01,0.38,21.75,123.25,66.7,1.45,55.1,0.27391975308641975,0.38563829787234044,0.0011698548573180472
36005016600,2014,Y,Y,2292,0.024,2292,0.08800000000000001,773,610,834,93,222,1097,0,1458,0.6361256544502618,1190,55.008,2236.992,201.69600000000003,0.47862129144851656,0.36387434554973824,0.0968586387434555,0.04057591623036649,0,0.5191972076788831,Bronx,Schuylerville-Throgs Neck-Edgewater Park,13,32,,N,13,N,33,0.77,0.23,0.15,0,0.08,10.01,2.99,1.95,0,1.04,0.014397905759162303,0.016817593790426907,0.00010488353893196285
36005016700,2014,Y,Y,2433,0.09699999999999999,2433,0.361,754,561,35,1441,0,933,0,2398,0.9856144677353063,2374,236.00099999999998,2196.999,878.313,0.3834771886559803,0.014385532264693794,0,0.5922729140978216,0,0.9757501027538019,Bronx,Claremont-Bathgate,82,228,,N,128,N,326,0.17,0.83,0.55,0,0.27,21.76,106.24,70.4,0,34.56,0.13399095766543362,0.16976127320954906,0.0010326994602531728
36005016900,2014,Y,Y,1498,0.059000000000000004,1380,0.386,468,271,44,788,0,662,0,1454,0.9706275033377837,1450,88.382,1409.618,532.6800000000001,0.44192256341789055,0.029372496662216287,0,0.5260347129506008,0,0.9679572763684913,Bronx,Claremont-Bathgate,36,68,,N,62,N,123,0.21,0.79,0.44,0,0.35,13.02,48.980000000000004,27.28,0,21.7,0.08210947930574099,0.13247863247863248,0.0005002138010601306
36005017100,2014,Y,N,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,Bronx,park-cemetery-etc-Bronx,12,36,,,,,,,,,,,,,,,,,,
36005017300,2014,Y,Y,6697,0.063,6679,0.297,2276,1371,36,1692,202,4488,0,6661,0.9946244587128565,6180,421.911,6275.089,1983.663,0.6701508137972226,0.0053755412871434975,0.030162759444527402,0.25265044049574437,0,0.922801254292967,Bronx,East Concourse-Concourse Village,112,300,,N,163,N,432,0.28,0.72,0.34,0,0.36,45.64000000000001,117.36,55.42,0,58.68,0.06450649544572197,0.07161687170474516,0.0013150782189161497
36005017500,2014,Y,Y,7021,0.08,6989,0.461,2453,1547,71,2318,0,4446,0,6950,0.9898874804158951,6764,561.6800000000001,6459.32,3221.929,0.6332431277595784,0.010112519584104829,0,0.3301523999430281,0,0.9633955277026065,Bronx,East Concourse-Concourse Village,179,506,,N,282,N,808,0.21,0.79,0.47,0.01,0.31,59.22,222.78,132.54,2.82,87.42,0.11508332146417889,0.11496127191194455,0.002275165998370271
36005017701,2014,Y,Y,4459,0.083,4039,0.474,1270,886,97,948,9,3405,0,4362,0.978246243552366,4353,370.09700000000004,4088.903,1914.4859999999999,0.7636241309710697,0.021753756447634,0.002018389773491814,0.21260372280780443,0,0.9762278537788742,Bronx,East Concourse-Concourse Village,122,361,,N,163,N,453,0.23,0.77,0.49,0.02,0.25,37.49,125.51,79.87,3.2600000000000002,40.75,0.10159228526575466,0.1283464566929134,0.0013150782189161497
36005017702,2014,Y,Y,5456,0.067,5441,0.513,1662,1129,19,1633,70,3701,0,5437,0.9965175953079178,5334,365.552,5090.448,2791.233,0.6783357771260997,0.0034824046920821114,0.012829912023460411,0.2993035190615836,0,0.9776392961876833,Bronx,East Concourse-Concourse Village,153,433,,N,261,N,678,0.22,0.78,0.51,0.01,0.25,57.42,203.58,133.11,2.61,65.25,0.12426686217008798,0.15703971119133575,0.002105738743172485
36005017901,2014,Y,Y,4711,0.079,4690,0.395,1652,1129,29,1080,69,3533,0,4682,0.9938441944385481,4613,372.169,4338.831,1852.5500000000002,0.7499469327106771,0.006155805561451921,0.014646571853109743,0.2292506898747612,0,0.9791976225854383,Bronx,East Concourse-Concourse Village,156,315,,N,182,N,356,0.34,0.66,0.32,0.02,0.31,61.88,120.12,58.24,3.64,56.42,0.07556781999575461,0.11016949152542373,0.00146836954504748
