tract,year,nycha,hud,totPopulation,totPerPopUnder5,totPopPoverty,totPerPoverty,totHouseholds,totFamilies,totWhite,totBlack,totAsian,totHispanic,totYiddish,totNotWhite,totPerNotWhite,totBlackHispanic,totPopUnder5,totPopOver5,totPoverty,totPerHispanic,totPerWhite,totPerAsian,totPerBlack,totPerYiddish,totPerBlackHispanic,hhNYCHA,sec8Households,popNYCHA,sec8Population,sec8PerHHNotWhite,sec8PerHHBlack,sec8PerHHAsian,sec8PerHHHispanic,sec8PerHHWhite,sec8TotHHWhite,sec8TotHHNotWhite,sec8TotHHBlack,sec8TotHHAsian,sec8TotHHHispanic,sec8PerPop,sec8PerHH,sec8PerVouchers,boro,neighborhood,sec8HouseholdsNYCHA,sec8PopulationNYCHA,sec8AvgIncomeNYCHA
36061022301,2009,Y,Y,7442,0.07,7421,0.38,2085,4.44,537,470,200,5888,0,6905,0.9278419779629132,6358,520.94,6921.0599999999995,2819.98,0.7911851652781511,0.07215802203708681,0.026874496103198066,0.06315506584251546,0,0.8543402311206665,N,188,N,421,0.98,0.31,0.02,0.84,0.020000000000000018,3.7600000000000033,184.24,58.28,3.7600000000000002,157.92,0.056570814297231924,0.09016786570743406,0.001418525337277035,Manhattan,Manhattanville,125,291,
36061022302,2009,Y,Y,3461,0.055,3461,0.434,1389,3.84,150,1322,34,1955,0,3311,0.9566599248772031,3277,190.355,3270.645,1502.074,0.5648656457671193,0.04334007512279688,0.009823750361167293,0.3819705287489165,0,0.9468361745160359,N,843,N,1729,0.98,0.31,0,0.68,0.020000000000000018,16.860000000000014,826.14,261.33,0,573.24,0.49956659924877206,0.6069114470842333,0.0063607279751305345,Manhattan,Manhattanville,2,3,
36061022400,2009,Y,Y,6143,0.085,6088,0.309,2421,3.52,281,3959,73,1476,0,5862,0.9542568777470292,5435,522.1550000000001,5620.845,1881.192,0.24027348201204624,0.045743122252970864,0.011883444571056487,0.6444733843398991,0,0.8847468663519453,N,91,N,212,0.97,0.85,0,0.21,0.030000000000000027,2.730000000000002,88.27,77.35,0,19.11,0.034510825329643495,0.0375877736472532,0.0006866266260223946,Manhattan,Central Harlem North-Polo Grounds,47,98,
36061022500,2009,Y,Y,10497,0.051,10483,0.35,3337,4.05,1284,2167,223,6548,0,9213,0.8776793369534153,8715,535.347,9961.653,3669.0499999999997,0.6237972754120225,0.12232066304658473,0.021244164999523675,0.20643993521958656,0,0.830237210631609,N,166,N,378,0.98,0.43,0.01,0.8,0.020000000000000018,3.320000000000003,162.68,71.38,1.6600000000000001,132.8,0.036010288653901115,0.04974528019178903,0.001252527691425467,Manhattan,Hamilton Heights,112,249,
36061022600,2009,Y,Y,4253,0.115,4226,0.251,1802,3.66,434,3149,12,562,0,3819,0.8979543851399012,3711,489.095,3763.9049999999997,1060.726,0.13214201739948273,0.10204561486009875,0.0028215377380672465,0.7404185280978133,0,0.872560545497296,N,109,N,215,0.95,0.86,0.01,0.11,0.050000000000000044,5.450000000000005,103.55,93.74,1.09,11.99,0.0505525511403715,0.06048834628190899,0.000822442881719132,Manhattan,Central Harlem North-Polo Grounds,66,121,
36061022701,2009,Y,Y,4808,0.047,4765,0.242,2028,3.45,939,2817,173,826,0,3869,0.8047004991680532,3643,225.976,4582.024,1153.1299999999999,0.17179700499168052,0.19529950083194675,0.035981697171381034,0.5858985024958403,0,0.7576955074875208,N,117,N,206,0.98,0.7,0.01,0.35,0.020000000000000018,2.340000000000002,114.66,81.89999999999999,1.17,40.949999999999996,0.04284525790349417,0.057692307692307696,0.0008828056620287931,Manhattan,Hamilton Heights,65,139,
36061022702,2009,Y,Y,1021,0.034,1021,0.248,452,3.47,220,509,12,280,0,801,0.7845249755142018,789,34.714000000000006,986.286,253.208,0.2742409402546523,0.21547502448579825,0.011753183153770812,0.49853085210577863,0,0.7727717923604309,N,16,N,40,1,0.81,0,0.25,0,0,16,12.96,0,4,0.039177277179236046,0.035398230088495575,0.00012072556061932213,Manhattan,Central Harlem North-Polo Grounds,14,37,
36061022800,2009,Y,Y,5910,0.07200000000000001,5877,0.28300000000000003,2131,3.64,837,3958,0,979,0,5073,0.8583756345177666,4937,425.52000000000004,5484.48,1663.1910000000003,0.16565143824027073,0.1416243654822335,0,0.6697123519458544,0,0.8353637901861252,N,55,N,106,0.96,0.84,0,0.13,0.040000000000000036,2.200000000000002,52.8,46.199999999999996,0,7.15,0.01793570219966159,0.025809479117785077,0.0004149941146289198,Manhattan,Central Harlem North-Polo Grounds,34,73,
36061022900,2009,Y,Y,8099,0.049,8053,0.32899999999999996,2591,3.87,593,1806,10,5616,0,7506,0.9267810840844549,7422,396.851,7702.149,2649.437,0.6934189406099518,0.07321891591554514,0.0012347203358439314,0.222990492653414,0,0.9164094332633659,N,155,N,311,0.97,0.63,0,0.53,0.030000000000000027,4.650000000000004,150.35,97.65,0,82.15,0.038399802444746264,0.05982246236974141,0.0011695288684996832,Manhattan,Hamilton Heights,76,177,
36061023000,2009,Y,Y,8939,0.071,8939,0.42,3556,3.82,524,6570,112,1584,0,8415,0.9413804676138271,8154,634.669,8304.331,3754.3799999999997,0.17720102919789685,0.05861953238617295,0.012529365700861394,0.7349815415594586,0,0.9121825707573554,N,248,N,589,0.97,0.81,0,0.34,0.030000000000000027,7.440000000000007,240.56,200.88000000000002,0,84.32000000000001,0.06589103926613715,0.06974128233970754,0.001871246189599493,Manhattan,Central Harlem North-Polo Grounds,211,544,
36061023101,2009,Y,Y,5866,0.047,5866,0.19899999999999998,2369,3.77,1145,2663,105,1775,0,4721,0.8048073644732356,4438,275.702,5590.298,1167.3339999999998,0.3025912035458575,0.1951926355267644,0.017899761336515514,0.4539720422775315,0,0.7565632458233891,N,112,N,203,0.94,0.65,0.02,0.37,0.06000000000000005,6.720000000000006,105.28,72.8,2.24,41.44,0.034606205250596656,0.047277332207682564,0.0008450789243352549,Manhattan,Hamilton Heights,61,122,
36061023102,2009,Y,Y,1241,0.07400000000000001,1241,0.29,535,2.59,255,585,0,360,0,986,0.7945205479452054,945,91.83400000000002,1149.166,359.89,0.290088638195004,0.2054794520547945,0,0.47139403706688154,0,0.7614826752618856,N,53,N,117,1,0.83,0,0.21,0,0,53,43.989999999999995,0,11.129999999999999,0.09427880741337631,0.09906542056074766,0.00039990341955150455,Manhattan,Central Harlem North-Polo Grounds,23,66,
36061023200,2009,Y,Y,8395,0.066,8368,0.434,2928,3.61,128,5999,128,2006,0,8267,0.9847528290649196,8005,554.07,7840.93,3631.712,0.23895175699821322,0.015247170935080405,0.015247170935080405,0.7145920190589636,0,0.9535437760571769,N,281,N,564,0.98,0.78,0,0.49,0.020000000000000018,5.6200000000000045,275.38,219.18,0,137.69,0.06718284693269803,0.09596994535519125,0.002120242658376845,Manhattan,Central Harlem North-Polo Grounds,270,552,
36061023300,2009,Y,Y,6247,0.078,6210,0.17800000000000002,2254,3.8,1185,2235,170,2624,0,5062,0.8103089482951817,4859,487.266,5759.734,1105.38,0.42004161997758926,0.18969105170481831,0.027213062269889548,0.35777173043060667,0,0.7778133504081959,N,172,N,405,0.98,0.5,0.01,0.65,0.020000000000000018,3.440000000000003,168.56,86,1.72,111.8,0.0648311189370898,0.07630878438331855,0.0012977997766577128,Manhattan,Hamilton Heights,116,294,
36061023400,2009,Y,Y,4656,0.052000000000000005,4656,0.174,1854,3.42,305,3226,0,976,0,4351,0.9344931271477663,4202,242.11200000000002,4413.888,810.1439999999999,0.20962199312714777,0.06550687285223368,0,0.6928694158075601,0,0.9024914089347079,N,114,N,262,0.97,0.83,0.02,0.22,0.030000000000000027,3.420000000000003,110.58,94.61999999999999,2.2800000000000002,25.080000000000002,0.05627147766323024,0.061488673139158574,0.0008601696194126702,Manhattan,Central Harlem North-Polo Grounds,67,153,
36061023501,2009,Y,Y,7111,0.052000000000000005,7096,0.33,2302,3.58,466,4063,66,2252,0,6645,0.9344677260582197,6315,369.77200000000005,6741.228,2341.6800000000003,0.316692448319505,0.06553227394178034,0.009281395021797216,0.5713683026297286,0,0.8880607509492335,N,83,N,142,0.98,0.72,0,0.4,0.020000000000000018,1.6600000000000015,81.34,59.76,0,33.2,0.01996906201659401,0.036055603822762815,0.0006262638457127335,Manhattan,Hamilton Heights,39,85,
36061023502,2009,Y,Y,2212,0.134,2212,0.312,764,4.28,0,1844,0,335,0,0,0,2179,296.408,1915.592,690.144,0.15144665461121157,0,0,0.833634719710669,0,0.9850813743218807,N,59,N,130,0.98,0.9,0,0.1,0.020000000000000018,1.180000000000001,57.82,53.1,0,5.9,0.05877034358047016,0.07722513089005235,0.00044517550478375035,Manhattan,Central Harlem North-Polo Grounds,38,87,
36061023600,2009,Y,Y,6430,0.053,6407,0.192,2985,3.14,56,4970,15,949,0,6374,0.9912908242612752,5919,340.78999999999996,6089.21,1230.144,0.14758942457231727,0.008709175738724729,0.0023328149300155523,0.7729393468118196,0,0.9205287713841369,N,179,N,358,0.99,0.92,0,0.11,0.010000000000000009,1.7900000000000016,177.21,164.68,0,19.69,0.05567651632970451,0.059966499162479064,0.0013506172094286664,Manhattan,Central Harlem North-Polo Grounds,74,142,
36061023700,2009,Y,Y,7469,0.081,7469,0.284,2554,4.37,937,1953,30,4367,0,6532,0.8745481322800911,6320,604.989,6864.011,2121.196,0.5846833578792342,0.12545186771990896,0.0040166019547462845,0.2614807872539831,0,0.8461641451332172,N,183,N,386,0.97,0.45,0,0.66,0.030000000000000027,5.490000000000005,177.51,82.35000000000001,0,120.78,0.051680278484402195,0.07165231010180109,0.001380798599583497,Manhattan,Hamilton Heights,125,282,
36061023800,2009,Y,Y,9631,0.07400000000000001,8432,0.16899999999999998,3615,3.05,4333,2039,1720,1143,0,5298,0.5500986398089502,3182,712.6940000000001,8918.306,1425.0079999999998,0.11867926487384488,0.44990136019104976,0.1785899698889004,0.2117121794206209,0,0.33039144429446576,N,664,N,1363,0.66,0.33,0.15,0.21,0.33999999999999997,225.76,438.24,219.12,99.6,139.44,0.14152216799916936,0.18367911479944676,0.005010110765701868,Manhattan,Lenox Hill-Roosevelt Island,3,5,
36061023900,2009,Y,Y,2535,0.07400000000000001,2535,0.28,1026,3.49,225,724,0,1490,0,2310,0.9112426035502958,2214,187.59000000000003,2347.41,709.8000000000001,0.5877712031558185,0.08875739644970414,0,0.2856015779092702,0,0.8733727810650888,N,107,N,260,1,0.55,0.01,0.65,0,0,107,58.85,1.07,69.55,0.10256410256410256,0.10428849902534112,0.0008073521866417167,Manhattan,Washington Heights South,71,192,
36061024000,2009,N,Y,2418,0,2418,0.915,0,,245,1614,4,425,0,2173,0.8986765922249793,2039,0,2418,2212.4700000000003,0.17576509511993382,0.10132340777502068,0.0016542597187758478,0.6674937965260546,0,0.8432588916459884,N,,N,,0,0,0,0,0,0,0,0,0,0,0,NaN,0,Manhattan,park-cemetery-etc-Manhattan,,,
36061024100,2009,Y,Y,8852,0.073,8707,0.16899999999999998,3035,4.52,678,2534,242,5144,0,8174,0.9234071396294623,7678,646.1959999999999,8205.804,1471.483,0.5811116131947582,0.07659286037053774,0.027338454586534118,0.2862629914143696,0,0.8673746046091279,N,203,N,413,0.97,0.48,0,0.64,0.030000000000000027,6.090000000000005,196.91,97.44,0,129.92000000000002,0.04665612291007682,0.06688632619439869,0.0015317055503576494,Manhattan,Washington Heights South,97,231,
36061024301,2009,Y,Y,3715,0.061,3681,0.37,1247,4.74,97,1566,2,1942,0,3618,0.9738896366083446,3508,226.615,3488.385,1361.97,0.5227456258411843,0.026110363391655452,0.0005383580080753701,0.4215343203230148,0,0.9442799461641992,N,70,N,163,0.94,0.36,0.03,0.69,0.06000000000000005,4.200000000000004,65.8,25.2,2.1,48.3,0.04387617765814267,0.056134723336006415,0.0005281743277095343,Manhattan,Washington Heights South,35,82,
36061024302,2009,N,Y,7682,0.107,7626,0.467,2339,4.09,74,4535,0,2900,0,7608,0.9903670919031502,7435,821.9739999999999,6860.026,3561.342,0.37750585784951834,0.009632908096849779,0,0.5903410570164019,0,0.9678469148659203,N,,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,Manhattan,Central Harlem North-Polo Grounds,,,
36061024500,2009,Y,Y,16082,0.07200000000000001,16082,0.28600000000000003,4446,4.61,696,1438,150,13703,0,15386,0.9567218007710484,15141,1157.9040000000002,14924.096,4599.452,0.8520706379803507,0.043278199228951625,0.00932719810968785,0.08941673921154085,0,0.9414873771918916,N,448,N,858,0.97,0.38,0,0.82,0.030000000000000027,13.440000000000012,434.56,170.24,0,367.35999999999996,0.0533515731874145,0.1007647323436797,0.0033803156973410196,Manhattan,Washington Heights South,288,629,
36061024700,2009,Y,Y,7894,0.068,7834,0.28300000000000003,2341,3.94,1006,892,205,5744,0,6888,0.8725614390676463,6636,536.792,7357.208,2217.0220000000004,0.7276412465163415,0.12743856093235367,0.025969090448441853,0.11299721307322017,0,0.8406384595895617,N,109,N,221,0.99,0.4,0.01,0.9,0.010000000000000009,1.090000000000001,107.91,43.6,1.09,98.10000000000001,0.027995946288320243,0.04656129859034601,0.000822442881719132,Manhattan,Washington Heights South,83,180,
36061024900,2009,Y,Y,1229,0.138,1126,0.396,348,4.29,30,180,0,1018,0,1199,0.9755899104963385,1198,169.602,1059.398,445.896,0.8283157038242474,0.024410089503661515,0,0.14646053702196907,0,0.9747762408462164,N,36,N,70,1,0.42,0.03,0.7,0,0,36,15.12,1.08,25.2,0.05695687550854353,0.10344827586206896,0.00027163251139347477,Manhattan,Washington Heights South,17,41,
36061025100,2009,Y,Y,3439,0.068,3395,0.341,775,4.41,89,502,55,2760,0,3350,0.9741203838325094,3262,233.852,3205.148,1157.6950000000002,0.8025588833963362,0.02587961616749055,0.0159930212271009,0.14597266647281187,0,0.948531549869148,N,22,N,42,1,0.32,0,0.91,0,0,22,7.04,0,20.02,0.012212852573422507,0.02838709677419355,0.00016599764585156792,Manhattan,Washington Heights South,20,35,
36061025300,2009,Y,Y,12288,0.069,12268,0.259,3718,4.25,1029,688,569,9658,0,11259,0.916259765625,10346,847.8720000000001,11440.128,3177.4120000000003,0.7859700520833334,0.083740234375,0.046305338541666664,0.055989583333333336,0,0.8419596354166666,N,344,N,712,0.97,0.38,0.01,0.93,0.030000000000000027,10.32000000000001,333.68,130.72,3.44,319.92,0.057942708333333336,0.09252286175363099,0.0025955995533154257,Manhattan,Washington Heights South,256,545,
36061025500,2009,Y,Y,6104,0.049,5676,0.26,2148,3.33,1891,361,725,2932,0,4213,0.6902031454783748,3293,299.096,5804.904,1475.76,0.4803407601572739,0.30979685452162514,0.1187745740498034,0.05914154652686763,0,0.5394823066841415,N,77,N,129,0.78,0.34,0.03,0.71,0.21999999999999997,16.939999999999998,60.06,26.180000000000003,2.31,54.669999999999995,0.021133682830930537,0.03584729981378026,0.0005809917604804877,Manhattan,Washington Heights South,67,116,
36061026100,2009,Y,Y,12949,0.077,12911,0.354,3420,4.24,332,696,0,11811,0,12617,0.9743609545138621,12507,997.073,11951.927,4570.494,0.9121167657734188,0.025639045486137924,0,0.053749324272144565,0,0.9658660900455633,N,415,N,904,0.98,0.35,0.01,0.89,0.020000000000000018,8.300000000000008,406.7,145.25,4.15,369.35,0.06981234072129122,0.12134502923976608,0.0031313192285636676,Manhattan,Washington Heights South,325,726,
36061026300,2009,Y,Y,8331,0.059000000000000004,8331,0.35700000000000004,2692,3.92,540,336,0,7360,0,7791,0.9351818509182571,7696,491.52900000000005,7839.471,2974.1670000000004,0.8834473652622734,0.06481814908174288,0,0.04033129276197335,0,0.9237786580242467,N,361,N,798,0.98,0.39,0.02,0.91,0.020000000000000018,7.220000000000006,353.78,140.79,7.22,328.51,0.09578682030968672,0.13410104011887072,0.0027238704614734556,Manhattan,Washington Heights South,315,704,
36061026500,2009,Y,Y,7700,0.046,7631,0.183,2855,3.53,2126,357,358,4541,0,5574,0.7238961038961039,4898,354.2,7345.8,1396.473,0.5897402597402598,0.27610389610389613,0.046493506493506497,0.046363636363636364,0,0.6361038961038961,N,116,N,261,0.9,0.27,0.02,0.87,0.09999999999999998,11.599999999999998,104.4,31.32,2.32,100.92,0.033896103896103896,0.040630472854640984,0.0008752603144900854,Manhattan,Washington Heights South,115,251,
36061026700,2009,Y,Y,2479,0.066,1542,0.401,480,3.43,1566,11,0,885,18,913,0.36829366680112946,896,163.614,2315.386,618.342,0.35699878983461075,0.6317063331988705,0,0.004437273093989512,0.007774081729785012,0.36143606292860025,N,17,N,28,0.94,0.53,0,0.88,0.06000000000000005,1.020000000000001,15.979999999999999,9.01,0,14.96,0.011294876966518758,0.035416666666666666,0.00012827090815802975,Manhattan,Washington Heights North,24,40,
36061026900,2009,Y,Y,9709,0.08199999999999999,9338,0.324,2449,4.47,860,185,29,8375,0,8849,0.9114223915954269,8560,796.1379999999999,8912.862000000001,3025.512,0.8626017097538367,0.08857760840457307,0.002986919353177464,0.01905448552889072,0,0.8816561952827273,N,310,N,613,0.97,0.35,0.01,0.9,0.030000000000000027,9.300000000000008,300.7,108.5,3.1,279,0.06313729529302708,0.12658227848101267,0.0023390577369993663,Manhattan,Washington Heights North,235,475,
36061027100,2009,Y,Y,8982,0.057999999999999996,8941,0.25,2870,3.92,2026,278,174,6404,0,6956,0.7744377644177244,6682,520.956,8461.044,2235.25,0.7129815185927411,0.22556223558227567,0.019372077488309953,0.030950790469828546,0,0.7439323090625696,N,262,N,537,0.87,0.34,0.01,0.83,0.13,34.06,227.94,89.08000000000001,2.62,217.45999999999998,0.05978623914495658,0.09128919860627177,0.0019768810551414,Manhattan,Washington Heights North,226,460,
36061027300,2009,Y,Y,6374,0.067,6374,0.11,3042,3.29,4375,84,234,1512,50,1999,0.31361782240351427,1596,427.05800000000005,5946.942,701.14,0.23721368057734546,0.6863821775964857,0.03671164104173204,0.013178537809852526,0.00840768246941033,0.250392218387198,N,42,N,61,0.4,0.12,0,0.38,0.6,25.2,16.8,5.04,0,15.96,0.009570128647631002,0.013806706114398421,0.0003169045966257206,Manhattan,Washington Heights North,42,61,
36061027500,2009,Y,Y,3000,0.034,3000,0.073,1653,2.59,2097,224,119,464,17,903,0.301,688,102.00000000000001,2898,219,0.15466666666666667,0.699,0.03966666666666667,0.07466666666666667,0.005866114561766736,0.22933333333333333,N,3,N,1,0.67,0.01,0.01,0.01,0.32999999999999996,0.9899999999999999,2.0100000000000002,0.03,0.03,0.03,0.0003333333333333333,0.0018148820326678765,0.0000226360426161229,Manhattan,Washington Heights North,4,7,
36061027700,2009,Y,Y,7518,0.08,6521,0.313,1924,3.96,355,598,11,6485,0,7163,0.952779994679436,7083,601.44,6916.5599999999995,2041.073,0.8625964352221336,0.04722000532056398,0.0014631550944400106,0.07954243149773876,0,0.9421388667198723,N,240,N,488,0.98,0.3,0,0.92,0.020000000000000018,4.800000000000004,235.2,72,0,220.8,0.06491088055333866,0.12474012474012475,0.001810883409289832,Manhattan,Washington Heights North,209,428,
36061027900,2009,Y,Y,11126,0.059000000000000004,11126,0.271,3774,3.9,1643,476,57,8850,0,9483,0.8523278806399425,9326,656.4340000000001,10469.566,3015.146,0.7954341182815028,0.14767211936005753,0.005123134999101204,0.04278267122056444,0,0.8382167895020672,N,379,N,715,0.9,0.25,0.01,0.86,0.09999999999999998,37.89999999999999,341.1,94.75,3.79,325.94,0.0642638863922344,0.10042395336512984,0.0028596867171701928,Manhattan,Washington Heights North,340,648,
36061028100,2009,Y,Y,2948,0.114,2948,0.048,1476,3.13,2449,163,63,236,0,499,0.1692672998643148,399,336.072,2611.928,141.504,0.08005427408412483,0.8307327001356852,0.021370420624151967,0.05529172320217096,0,0.1353459972862958,N,8,N,1,0.75,0.01,0.01,0.01,0.25,2,6,0.08,0.08,0.08,0.00033921302578018993,0.005420054200542005,0.000060362780309661066,Manhattan,Washington Heights North,8,10,
36061028300,2009,Y,Y,8056,0.040999999999999995,8041,0.203,3121,3.61,1804,648,201,5403,0,6252,0.7760675273088381,6051,330.29599999999994,7725.704,1632.323,0.6706802383316782,0.22393247269116187,0.024950347567030785,0.0804369414101291,0,0.7511171797418074,N,135,N,282,0.85,0.24,0.01,0.8,0.15000000000000002,20.250000000000004,114.75,32.4,1.35,108,0.03500496524329692,0.04325536686959308,0.0010186219177255305,Manhattan,Washington Heights North,108,232,
36061028500,2009,Y,Y,7979,0.07200000000000001,7718,0.345,2597,4.05,627,224,227,6901,0,7352,0.9214187241508961,7125,574.488,7404.512,2662.7099999999996,0.8648953502945231,0.0785812758491039,0.028449680411079082,0.028073693445293896,0,0.892969043739817,N,265,N,432,0.97,0.26,0.02,0.92,0.030000000000000027,7.950000000000007,257.05,68.9,5.3,243.8,0.0541421230730668,0.10204081632653061,0.0019995170977575227,Manhattan,Washington Heights North,250,403,
36061028700,2009,Y,Y,4153,0.067,4060,0.19399999999999998,1634,3.56,1274,181,249,2392,0,2879,0.693233806886588,2573,278.25100000000003,3874.749,787.6399999999999,0.5759691789068143,0.30676619311341197,0.059956657837707684,0.04358295208283169,0,0.619552130989646,N,92,N,169,0.99,0.3,0.03,0.88,0.010000000000000009,0.9200000000000008,91.08,27.599999999999998,2.76,80.96,0.040693474596677104,0.056303549571603426,0.0006941719735611022,Manhattan,Washington Heights North,83,157,
36061028900,2009,Y,Y,3881,0.081,3881,0.314,1311,3.86,34,1033,38,2585,0,3847,0.9912393712960578,3618,314.361,3566.639,1218.634,0.6660654470497295,0.008760628703942282,0.00979129090440608,0.2661685132697758,0,0.9322339603195052,N,31,N,60,1,0.36,0.06,0.81,0,0,31,11.16,1.8599999999999999,25.110000000000003,0.01545993300695697,0.02364607170099161,0.00023390577369993663,Manhattan,Marble Hill-Inwood,28,56,
36061029100,2009,Y,Y,11925,0.066,11925,0.27899999999999997,3424,4.1,308,248,32,11067,0,11617,0.9741719077568134,11315,787.0500000000001,11137.95,3327.075,0.9280503144654088,0.025828092243186582,0.002683438155136268,0.02079664570230608,0,0.9488469601677149,N,538,N,1013,0.97,0.29,0.02,0.91,0.030000000000000027,16.140000000000015,521.86,156.01999999999998,10.76,489.58000000000004,0.08494758909853249,0.15712616822429906,0.0040593969758247065,Manhattan,Marble Hill-Inwood,403,777,
